content,device,like,rcount,ctime,avatar,level,sex,sign,uname,mid,oid,diag
不如卖了因为你剪的是自己的钱,,0,0,,http://i2.hdslb.com/bfs/face/c2ca06872b7a09102d44f3bf5cbe620cd155054f.jpg,5,保密,小学生,吃过糖醋大排么,569694089,1000435390,原评论
浪费，明明可以来当抹布。[doge],,0,0,,https://i0.hdslb.com/bfs/face/a5c172ff1906d8de2cacb073527367b2fd3c1f72.jpg,5,男,,莆田居民住危房,251551422,1000435390,原评论
这生活处处是塌房啊,,0,0,,https://i2.hdslb.com/bfs/face/7bcd4a42d5d396790d984746aeb5b6ff8c3292a0.jpg,6,男,令人震惊竟然有人会关注我！,好好草吃,165789281,1000435390,原评论
"无法理解，一件充满汗臭味的衣服，还装裱起来挂墙上当宝[无语][无语][无语]
果然人类的悲喜审美并不共通啊",,0,0,,https://i0.hdslb.com/bfs/face/df5495b0031ee61bfd275f49459b2ef2b8116b2d.jpg,5,保密,每天看一遍英文新闻。越来越社恐了。,瞌睡dragon,590319477,1000435390,原评论
"你选的嘛！偶像[doge]
而且不用剪啊，浪费资源",,0,0,,https://i1.hdslb.com/bfs/face/39b4570791575156ea9ff9a0e30445e1ab4f48d1.jpg,6,男,当未来变的不可预测，那现实也会变的魔幻起来。我不想醒来，也不想悟道，因为前方或许满是虚无与黑幕。,Mei控的卡诺,4254532,1000435390,原评论
都是钱买来的，up为了给大家出气是真亏啊,,0,0,,https://i0.hdslb.com/bfs/face/9d9ca7bbfed4a1088c2b925b80219a14a618b315.jpg,4,保密,,归离夜,3461564558477445,1000435390,原评论
这个玩意应该卖回阿根挺 要么卖回哟西的故乡 小日子回血 [妙啊],,0,0,,http://i1.hdslb.com/bfs/face/ffe42547a46543a0a3e01a232ad1f297da16d279.jpg,5,保密,,bili_16308821950,514434472,1000435390,原评论
"我觉得吧，不如卖给日本人😁然后拿钱去做公益
比撕了有价值的多",,0,0,,https://i0.hdslb.com/bfs/face/2b2253d17814622ce2ad228c5512458aee7d442c.jpg,5,男,,康憨憨在b站,279283479,1000435390,原评论
再见吧！或者永远不想见！,,0,0,,https://i0.hdslb.com/bfs/face/5b6254a0e54baebc3f08b96d0c37e04942d97d4d.jpg,5,男,,lady蕊蕊,515242425,1000435390,原评论
最主要是在日本的嘴脸！,,0,0,,http://i1.hdslb.com/bfs/face/fdb71719c4cb0d0a028fa5a2ac6a6d579443e58c.jpg,5,男,,MrJ流弊,258552925,1000435390,原评论
为什么不改了给狗穿[doge],,0,0,,https://i0.hdslb.com/bfs/face/9fcf8ab3e9a5be1b2efcac3d7c574d648656eb7e.jpg,5,女,凑活吃一口吧,雾雨风熏,202088877,1000435390,原评论
可惜了，从中间剪开还能当两片擦脚布,,0,0,,http://i1.hdslb.com/bfs/face/079b9fd18912d6f1a36d4a68b4289659520dc69f.jpg,6,保密,,文弱懒人,30541570,1000435390,原评论
剪了很好，但可以卖给日本鬼子,,0,0,,https://i1.hdslb.com/bfs/face/c9a053d43b73ec810bd2aa19968bef8f835680ce.jpg,6,保密,"​我的小鱼你醒​了，
还认识早晨吗？
昨夜你曾经说，
愿夜幕永不开启。
你的香腮边轻轻滑落的，
是你的泪，还是我的泪？",小破腚,502889965,1000435390,原评论
别剪啊，应该卖了[大哭],,0,0,,https://i2.hdslb.com/bfs/face/10530ecd16a8c717af721e9c5b99e558c21f3a0b.jpg,5,女,我要萌萌哒！,横行霸道的小北酱,349694906,1000435390,原评论
梅毒来袭，大家千万小心水军,,1,0,,https://i1.hdslb.com/bfs/face/91af7b4adb8d2e0bbf6c16f4aee1978abc9febec.jpg,4,男,,翻滚吧电饭锅嫩豆腐过户费反应呢,298761733,1000435390,原评论
给我500我收了[脱单doge],,0,0,,https://i1.hdslb.com/bfs/face/6e7ee177b5cc681b9609c07f8d5eb574b52d409c.jpg,4,保密,,木木枭k,692740654,1000435390,原评论
@jddjcjy @像素的桶 @HWZ_Zombie @仙气飘飘的栗子 @cn电弧星 @vod3steR,,0,0,,https://i2.hdslb.com/bfs/face/88790a599ba506ceffa6ff7689add3b85dc2a79b.jpg,5,女,⌓‿⌓,Forest丶树叶,667723523,1000435390,原评论
哥们梅西签名也别留着了，烧了更解气,,0,0,,https://i0.hdslb.com/bfs/face/a6ea7aeab58552c99e2df52935bb3e4dc2c1ec91.jpg,5,保密,,C芦看吐槽,535063551,1000435390,原评论
为啥不卖给小日子呢，还能挣点钱[笑],,0,0,,http://i0.hdslb.com/bfs/face/c2ded348eef1abc49910e5ad354ed4e2ea5ee67e.jpg,6,男,尽情的享受此时此刻,恶魔助手皮神,80218023,1000435390,原评论
任何行为上升到政治都是死罪,,0,0,,https://i0.hdslb.com/bfs/face/a3a658da870d738b1aa99bd22651e4b1636f8c34.jpg,5,保密,,皇后大道东丶丶,266977533,1000435390,原评论
我理解up剪掉球衣，因为极度的失望与愤怒需要宣泄，卖掉球衣还是像在给他办事[墨镜],,0,0,,https://i0.hdslb.com/bfs/face/ff84c71b2c4d08b205ec19581bcca87d4cf450c5.jpg,5,男,,懒的快不行了,452284104,1000435390,原评论
吃亏的只有自己，太蠢了,,0,0,,https://i2.hdslb.com/bfs/face/1363aa3873c7587717d70e47e260ee398098ad56.jpg,5,女,,天使の小跟班乀,155832323,1000435390,原评论
他们还不是被你们惯的？,,0,0,,https://i1.hdslb.com/bfs/face/4c7dd84f2d2cda4a91266e7015eab88cadd37c44.jpg,6,男,7、8年没进过网吧了。还是那个味儿！,游走边缘的猴子,26411686,1000435390,原评论
他是个啥啊？我都不知道这么个哟西,,0,0,,http://i0.hdslb.com/bfs/face/f20ffb369c5b2d513bdb1f369df90b0e4451f9d3.jpg,6,保密,,逗游神,85750044,1000435390,原评论
"霍启刚的斥责，是官方发言不？
香港政府代表官方不？
杭州取消代表官方不？
央媒点评代表官方不？
人民网点评代表官方不？
作为中国人坚决站在官方一边！
香港以国礼代之，梅西与团队不尊重中国球迷，不上场甚至连句现场致歉都没有（霍启刚3000字斥责）
有些中国无脑追星粉，认清自己身份和立场！
不尊重还要跪舔，这是膝盖跪久了不会站了？
作为中国人要有骨气！",,0,0,,https://i0.hdslb.com/bfs/face/380876ed7cdd3a8935742742777f4fa56e0325a4.jpg,5,保密,,倾羽落华,185588025,1000435390,原评论
唉多贵的玩意可惜了，出事之前卖了多好,,0,0,,https://i2.hdslb.com/bfs/face/448c8e6f16674cb1cfe436e6974a5ea82a79025e.jpg,6,男,,Rrisl,236722058,1000435390,原评论
各位要是还有什么喜欢日本东西的，就珍惜当下的，毕竟以后他们估计会越来越作，当初是小英雄，现在是梅西，以后还指不定是什么呢，当然我的建议是能弃的就赶紧弃了吧……,,0,0,,https://i0.hdslb.com/bfs/face/f505112b1952610ba353fb53f7c9e9a484c90b7b.jpg,5,男,从来没有过哪个游戏能让我这么生气过，恋与深空你做到了,壹祺,390150771,1000435390,原评论
AI好傻,,0,0,,https://i0.hdslb.com/bfs/face/0254d00c44b94946183c5ac0473a0c1b5272fd0d.jpg,3,男,刚来B站的新人，剪辑不好，一个视频几乎没人点赞，我哭了。,G家军,3494372301605286,1000435390,原评论
这不给他高价卖给小日本。,,0,0,,https://i0.hdslb.com/bfs/face/2b23555a2915e0c1cee9cb6ddd4cd583e266ffeb.jpg,6,男,未来的不知名气人UP主,笋干Menma,8831334,1000435390,原评论
卖了买C罗不就好了、剪什么哦,,0,0,,https://i1.hdslb.com/bfs/face/337a34a8dc989c3280269d4be06f6c0618910509.jpg,5,男,懂得都懂,幽趣一夏,45401134,1000435390,原评论
梅西确实该被骂，腿受伤了声带又没伤，连解释都不愿意解释一下的。但是，要知道在香港的时候，主办方和迈阿密国际的合同里是没有梅西强制上场这一条的，迈阿密国际是在满足合同的同时恰烂钱；但是和小日子的比赛合同里有梅西必须上场。所以罪魁祸首应该是谁呢？我不说,,0,0,,https://i0.hdslb.com/bfs/face/3b96c06d4fc1a7bea52b4047e4040a058ff75d52.jpg,5,男,战舰世界亚服黄金公会cw&高校杯冬季赛亚军选手和喜欢玩RA3的noob盟军玩家,一般通过得梅因,399245094,1000435390,原评论
@KamisatoSumire 我看不过眼，快来骂他，给我狠狠地吠[doge],,0,0,,https://i0.hdslb.com/bfs/face/member/noface.jpg,5,男,越来越喜欢b友们上来找骂但是又怕骂不过人，马上拉黑名单的操作了，笑死我了?,天黑了_睡觉了,286294281,1000435390,原评论
真正受伤的是我们的粉丝，还有我们的钱。人心金钱全得罪了，真有你的霉息,,0,0,,https://i1.hdslb.com/bfs/face/a729bcc8d093c4ba245d8f0482719931acff7e0d.jpg,3,男,我叫米锦，喜欢二次元和洛克王国(⁄ ⁄•⁄ω⁄•⁄ ⁄),锦米君,175665994,1000435390,原评论
咱们一起黑,,0,0,,http://i0.hdslb.com/bfs/face/0b47838edbdf8a53c80e8f09da0f9b4bea0569cc.jpg,5,男,,傲啸烟云,569627970,1000435390,原评论
追星是最不理智的，还不如把钱花自己身上[笑哭],,0,0,,https://i0.hdslb.com/bfs/face/e0859656438ac4d47ff47cbc15b71efcb904022c.jpg,6,男,这个人很懒什么东西都不想写,小林家的小花园,22485366,1000435390,原评论
我要是有我肯定给他烧了，发推上抗议,,0,4,,https://i0.hdslb.com/bfs/face/b2f38079e83d1eb28d75c292fd145add0d29014d.jpg,5,男,O(∩_∩)O哈哈~,江雪摆大烂,375272436,1000435390,原评论
回复 @江雪摆大烂 :这么一件好像上万……还不一定买得到……,,1,0,,http://i1.hdslb.com/bfs/face/bab267c8eced80d50cc07174e33a6fd2a693edf3.jpg,5,保密,,志铭在心,623687758,1000435390,原评论
都是钱啊，烧了也心疼……不过确实没必要留着，,,1,0,,http://i1.hdslb.com/bfs/face/bab267c8eced80d50cc07174e33a6fd2a693edf3.jpg,5,保密,,志铭在心,623687758,1000435390,原评论
回复 @志铭在心 :是啊,,0,0,,https://i0.hdslb.com/bfs/face/b2f38079e83d1eb28d75c292fd145add0d29014d.jpg,5,男,O(∩_∩)O哈哈~,江雪摆大烂,375272436,1000435390,原评论
改成给狗穿的衣服也可以,,0,0,,https://i2.hdslb.com/bfs/face/96c2041bc19820743af6fdf7a1b512afe2511887.jpg,5,保密,,只因babybaby,372820229,1000435390,原评论
可惜了 应该卖给洗地粉。。。,,0,0,,https://i1.hdslb.com/bfs/face/3f38e87f48230e48b3b1b2a6821213b9f5f5b126.jpg,5,保密,,西方不亮东方亮-,3461565181332067,1000435390,原评论
变相炫富而已,,0,1,,https://i2.hdslb.com/bfs/face/e0cce092ceba853447ac97157c2f5796adf4e165.jpg,6,男,,记录生活的蛋黄派派,87473273,1000435390,原评论
66,,0,0,,https://i1.hdslb.com/bfs/face/55cb25ef53e54f0f6151986ebaf0bb5f46b277a6.jpg,5,保密,o.O?,墨咖唉,381464533,1000435390,原评论
兄弟，你卖了吧，比这样好,,0,0,,https://i1.hdslb.com/bfs/face/55aff687adf605e41a5b169e348abe95ea38e74b.jpg,5,男,,小胖寄丶,31759948,1000435390,原评论
高价卖给小日子不行嘛，这样多亏啊,,0,0,,https://i0.hdslb.com/bfs/face/member/noface.jpg,6,保密,,涛涛不菲,188582031,1000435390,原评论
首先我不是梅西球迷，但是你们这样做不对，应该卖到小日子，赚小日子得钱,,0,0,,https://i0.hdslb.com/bfs/face/42ce0a9d894b8191bce3f3b3d7b2b915f826c447.jpg,5,保密,,霓虹Yi,442755735,1000435390,原评论
剪掉是浪费自己的资源，你可以去卖给小日本啊,,0,1,,https://i0.hdslb.com/bfs/face/352a1d070eafda1e5412336235220671882d59ad.jpg,6,男,我是谁？,污粉今天嘻嘻了吗,19400418,1000435390,原评论
相当于剪人民币,,0,0,,https://i0.hdslb.com/bfs/face/352a1d070eafda1e5412336235220671882d59ad.jpg,6,男,我是谁？,污粉今天嘻嘻了吗,19400418,1000435390,原评论
我纯路人，但是对于我来说人品真的很重要，你那么巴心巴肝地喜欢人家，人家却觉得你连啥算不上看不上你，谁会收这种屈辱啊，反正我受不了[微笑],,0,0,,https://i2.hdslb.com/bfs/face/8df38b00df0b5f304f672bef6a3c143440cd8e47.jpg,5,女,,咸甜盐呀盐,632128520,1000435390,原评论
阿根廷领导人就是不太正常。梅西这种双标就太令人气氛了！这回彻底没戏了！,,0,0,,https://i0.hdslb.com/bfs/face/049ff29ae6cfd5cfa86016697f47b6779b425971.jpg,5,男,没什么创意，就那样吧,澎湃的棉花糖,347251440,1000435390,原评论
很解气,,0,0,,https://i0.hdslb.com/bfs/face/96a21e813d1662748cca2542630cce5fcbfb604d.jpg,3,保密,,一根帅烧,412501659,1000435390,原评论
剪了多可惜，不如铺门口谁来了都踩一脚,,0,0,,https://i2.hdslb.com/bfs/face/ebcc16d049bd902c54c596a1c04efdc019225b54.jpg,5,保密,似人,科比牢大0fficial,456394967,1000435390,原评论
新年去霉运 过好除夕年[doge],,0,0,,http://i0.hdslb.com/bfs/face/74311335254bdb6f02efbc125265a4b24297abce.jpg,6,男,,淡定丶路过,13897741,1000435390,原评论
失去了意义的它，只是块卖的贵的布罢了,,0,0,,https://i2.hdslb.com/bfs/face/8e61511026793ec6af494875dce5346b8003a6a2.jpg,5,保密,燃烧心火，击溃其身,夜寂加油,436540985,1000435390,原评论
应该养条狗，改改给狗穿,,0,0,,https://i1.hdslb.com/bfs/face/7eb6882a7d84ff9d16aa9f9b78e7ab32f75d1db2.jpg,5,保密,,AkaNewbee,30276070,1000435390,原评论
别剪啊，改成裤衩子也行啊,,0,0,,https://i1.hdslb.com/bfs/face/7ad22fab830df29823e97388d8b7d0276dc6d077.jpg,5,保密,,天下风雨我辈出,8573716,1000435390,原评论
卖给小日本，既能赚他们钱钱，又能处理掉,,0,0,,http://i2.hdslb.com/bfs/face/629102653a284abad401c4b62ff9d0f1b00579cf.jpg,6,保密,,我_永远喜欢御坂美琴,319852632,1000435390,原评论
剪好一点，当抹布用,,0,0,,https://i2.hdslb.com/bfs/face/5ed3a6d02e1861976f3c038b0029890031fab8dc.jpg,6,男,,孫先生灬,385835372,1000435390,原评论
梅西这个闸种对得起它的粉丝吗？,,0,0,,https://i0.hdslb.com/bfs/face/e007d8277e7a5327ed44e38ebc33acb2c21b9761.jpg,3,保密,,杨先生和他,3493083089996349,1000435390,原评论
和中国有什么关系，它单独就是看不起我们这个民族！,,0,0,,https://i2.hdslb.com/bfs/face/bf91acb585188181efcfce0b7fdfaada17591cfd.jpg,6,保密,,我咬鼐籽,73528361,1000435390,原评论
梅西狗崽子，灭掉阿根廷,,0,0,,https://i0.hdslb.com/bfs/face/member/noface.jpg,4,保密,,炸天帮总舵,1857650419,1000435390,原评论
"真是要笑死我了，说什么梅西塌房了，你有真正了解过梅西吗？
知道梅西一生拿过多少成就吗，拿过多少冠军
你们不要把一个人的成就和他的人品相比，因为两者没有可比性，成就固然重要，但人品更重要
对此我想说
哟西只是想回他的故乡打球了，他有什么错",,0,0,,https://i2.hdslb.com/bfs/face/6f4b51b73ab96c99c87c26d889ea47d5fc1d30b6.jpg,4,保密,,墨石弃,1508277374,1000435390,原评论
脏物还是建议卖给结晶粉，自己也不亏钱[喜极而泣],,2,0,,https://i0.hdslb.com/bfs/face/3749113f6bb1a0c3e4ff463565c38b2513937a01.jpg,6,男,ipad120Hz，X100Y50开镜40二倍15，忙碌三次元已淡游。,爱好逍遥,1570182,1000435390,原评论
哥们，别剪啊，都是自己的钱，哟西他不会心疼的，不如废物利用，高价卖给鬼子算了,,0,0,,https://i0.hdslb.com/bfs/face/31a5911d150ae43127130c786b0ba887a085a374.jpg,5,男,,Ai丶Lolita,175967652,1000435390,原评论
当初凌晨三点去看梅西踢世界杯，特意定的闹钟，我还替他圆梦世界杯感到开心，现在……..真的太伤中国球迷的心了，无论他出于什么原因，都无法取得原谅[酸了][酸了],,0,1,,https://i0.hdslb.com/bfs/face/member/noface.jpg,3,保密,,嘿嘿我可以帮你,1293663628,1000435390,原评论
还好我一直是法国队球迷[doge],,0,0,,https://i2.hdslb.com/bfs/face/3c875e41820895c76c3de87ebd6511f37f69af23.jpg,6,男,当世界开始混乱时，三个姓马的总有一个的能解决问题。马尔萨斯，马克思，马克沁。,Kurwakurwa,275971022,1000435390,原评论
哥们蹭了热度，我是心服口服啊，这是真决心啊,,0,0,,http://i2.hdslb.com/bfs/face/ee8e0b84488faae662848bd9c3f5053754201842.jpg,6,男,吧啦吧啦吧,节操有用吗又不能吃,83770741,1000435390,原评论
"作为以马拉多纳为足球初恋的阿迷，心疼前梅西球迷
美帝挖空心思要在国人之中制造分裂，被渣了，骂一骂愤怒就愤怒难过就难过一会儿，该维权的维权，该决裂就决裂。但有些行为真要三思而后行。我甚至怀疑，某些给梅西洗地的，和对前梅西球迷一个劲人身攻击的，是一伙人…🇨🇳不同群体的撕裂，不正是昂撒和鱿鱼想要的结果吗？别做这种傻事，否则只能亲者痛仇者快",,0,0,,http://i0.hdslb.com/bfs/face/member/noface.jpg,5,男,,苏格拉熊2021,1056043429,1000435390,原评论
是退钱大哥嘛,,0,0,,http://i0.hdslb.com/bfs/face/600a8cb4f445e3d7061e540ea8f3f7ef20f2a61a.jpg,5,保密,,芳华残雪,326648616,1000435390,原评论
[吃瓜]咋都是剪呢，咋没一个是烧呢,,0,0,,http://i0.hdslb.com/bfs/face/9584787149758be488e85b8e017822edecc2ad92.jpg,6,保密,这人懒死了，什么都说不知道,闇の尐飞飞,252093,1000435390,原评论
这东西还有证书？,,0,4,,https://i2.hdslb.com/bfs/face/a97afb2c21d896863daa3bd8fbf821aa61ca5c40.jpg,5,保密,,胖宅crazy,419253482,1000435390,原评论
回复 @与阿比烤薄饼的黑猫 :这个我真不知道[笑哭],,0,0,,https://i2.hdslb.com/bfs/face/a97afb2c21d896863daa3bd8fbf821aa61ca5c40.jpg,5,保密,,胖宅crazy,419253482,1000435390,原评论
回复 @瓜黄皮绿 :那倒是,,0,0,,https://i2.hdslb.com/bfs/face/a97afb2c21d896863daa3bd8fbf821aa61ca5c40.jpg,5,保密,,胖宅crazy,419253482,1000435390,原评论
贵的东西都要有证书的啊，不然怎么证明价值，好的牛排这些不也有证书吗。,,0,0,,https://i1.hdslb.com/bfs/face/9ac3f398062be55ca1596b8ac6b0cafbdbd8b5a9.jpg,5,保密,YLSFM，螺旋社是垃圾，TYPEMOON是杀必。,与阿比烤薄饼的黑猫,15983896,1000435390,原评论
呃……卖给外国球迷还可以挣钱[尴尬],,0,1,,https://i0.hdslb.com/bfs/face/b6c691dfc577110b62415f4779a8cc09b3973553.jpg,5,保密,,清水照鸿影,486947301,1000435390,原评论
不挣这几块钱，得有记性 有骨气,,0,0,,https://i1.hdslb.com/bfs/face/50dc2ba5dee10d7ed22720482172ef49e474398b.jpg,6,保密,,谦鱼君,28551781,1000435390,原评论
卖给日本人啊赚日本人的钱,,0,0,,https://i1.hdslb.com/bfs/face/0b85f63bf254b2c5003366c0fb27bc7a1a1e4cba.jpg,5,保密,,cqm777,673600588,1000435390,原评论
下次踩一下再剪掉[脱单doge],,0,0,,https://i2.hdslb.com/bfs/face/2a3de7ffd92a99328bf68dce3c970976a90e346a.jpg,3,保密,,bili_37137683786,1945280864,1000435390,原评论
扔了可惜了 留在家里当地毯 每天出门前踩一下,,0,0,,https://i2.hdslb.com/bfs/face/8b629b8af2778dc0b8116b35cecf3860215218bb.jpg,4,保密,,大玉不魔怔,3493115285473673,1000435390,原评论
数字生命2324年突然多了起来，感觉每个时期的热点都被操纵了一样，还有一堆跟风的。。,,0,0,,https://i2.hdslb.com/bfs/face/597710f74260b94a96fe8c346274e50416e86cde.jpg,5,男,阳了,272-KEY-L,407712941,1000435390,原评论
没有道德的人，踢得再好，也不会成为喜欢的人,,0,0,,http://i1.hdslb.com/bfs/face/93cb3bb9541d822ace6e6abe2b7726dea2ad8131.jpg,5,保密,,秋后的台风,430341151,1000435390,原评论
不看足球不看梅西，梅西下不下场踢球没感觉，但是梅西精日吗的忍不了,,0,0,,https://i0.hdslb.com/bfs/face/bb66c51ccf062e8a26179325b6f059e333c687c6.jpg,6,男,,激素超人呦西,197493450,1000435390,原评论
因为我们没有主队，所以中国球迷是世界上最公正的球迷，而让中国球迷失望的球星就是该死,,0,0,,http://i0.hdslb.com/bfs/face/member/noface.jpg,5,保密,,秋南站,587255078,1000435390,原评论
卖了多好，吆西🐶会不计前嫌的,,1,0,,https://i1.hdslb.com/bfs/face/6e24dc3929c0f4a2982277068cc76d12b0e0f4c6.jpg,5,保密,,隐族大使猪场父,1025261779,1000435390,原评论
梅桑既然这么喜欢靠边政治，那就尊重他的选择，人活一张脸，树活一层皮，既然连装都懒得装，不给我们脸，那么就祝他以后好，但是别来了。,,0,0,,https://i0.hdslb.com/bfs/face/member/noface.jpg,4,保密,呦西爱牛郎,吃葡萄甜,256889858,1000435390,原评论
有点可惜，其实可以买给小鬼子。赚鬼子钱回本。[OK]让鬼子买单还能给我国一点点关税。,,0,0,,https://i0.hdslb.com/bfs/face/edc3b8b7118f2d523073f6b08d02db07ff3fa414.jpg,6,保密,懒，不不想写。(λ▀ˇ▀),预绝秀,71509434,1000435390,原评论
梅西太让人失望了[翻白眼],,0,0,,https://i2.hdslb.com/bfs/face/abd7a9f73a69956b1e08b88d66515bfe15d9f7cb.jpg,4,保密,,平静不下来的吉良吉影,1316445818,1000435390,原评论
这下路转粉，路转黑了[doge],,0,0,,https://i2.hdslb.com/bfs/face/a732b0ffc5db6c8dd6e680f841501142d3afee51.jpg,6,男,你家路由器炸了,颽弌,488112740,1000435390,原评论
拿自己的钱出气，没必要。和仇日的砸自家日本车没区别,,0,1,,https://i1.hdslb.com/bfs/face/ba512b0f9d6c98e6c374f6c062eb93a4dc89b809.webp,6,男,选择比努力重要！,对称先生,16441876,1000435390,原评论
别搞笑哥们，他自己的东西想怎样怎样,,0,0,,https://i1.hdslb.com/bfs/face/fa085ee0f90660f16a14923536408a57e47e5ac1.jpg,4,保密,,NouEii,647709013,1000435390,原评论
此刻的你像极了小丑，呦西一直这样啊,,0,0,,https://i0.hdslb.com/bfs/face/dfe77fd9fb029011dbdde35e6960f652ead8ee84.jpg,5,女,,太阳是我戳圆滴,521886522,1000435390,原评论
无法原谅,,0,0,,https://i2.hdslb.com/bfs/face/bdf4b65b49fe0d2683e88a14cc5e1b8da56d518d.jpg,6,保密,,我六美如画,38118491,1000435390,原评论
要是我就高价卖给小鬼子[doge],,0,0,,https://i2.hdslb.com/bfs/face/ab18a3dac2856e258efb92b9f9baa57bafef7924.jpg,5,保密,稀拉登上司，阿美莉卡一级训犬师,不要命啦这都敢说,476864945,1000435390,原评论
反对梅西的人，人吐一口唾沫就是一条长江,,0,0,,https://i1.hdslb.com/bfs/face/fb5d7c3beae1659a4af0b5e161ffd6cfd61963b4.jpg,4,保密,IKUN,玩笑joke,1697063179,1000435390,原评论
不要再黑哟西大佐了，他只是想念故乡的樱花了[生气],,0,0,,https://i1.hdslb.com/bfs/face/e762c22ce0f973d60eabb19d6290f4a59e90ddc1.jpg,6,保密,"英特纳雄耐尔，就一定要实现！
Mc玩家，想讨论zy学习红色著作的推荐进qq群1090390488",封禅天子唐玄宗李隆基,313955503,1000435390,原评论
建议再伪造个签名（反正你证书还在）然后卖给阿根廷的博主。（今天不是又个cs阿根廷博主说中国人活该？）,,0,0,,https://i0.hdslb.com/bfs/face/db9235d17072c2f2484af56e7b999f6080d9dcf9.jpg,5,男,,滕圣和他的兄弟皮奥利,481270434,1000435390,原评论
妈的 我的偶像只有自己的军队，国家的功勋，不晓得现在的脑残偏偏要追星啥国外的球星，国内的流量无德明星！,,0,0,,https://i2.hdslb.com/bfs/face/19ee1b5975969a47ba085cd1f628d86a479b9950.jpg,4,保密,,bili_93427013478,1618025066,1000435390,原评论
我反正脱粉了，永久脱粉，双标玩的太狠，没有道德和素质。腿瘸了，嘴也残了，没有担当，不尊重人。,,0,0,,https://i0.hdslb.com/bfs/face/fdb2c979c31e7b7b48600dc898ba65dce708b172.jpg,6,男,希望快乐，祝愿幸福，彼此安康,你好我是李舜生,95928633,1000435390,原评论
不爱我们，看不起我们，那还追这个明星干什么,,0,0,,https://i0.hdslb.com/bfs/face/60a415879210343eca11fd05301a9035496ba479.jpg,6,女,学业繁忙，暂时断更！感谢一路的支持,喵一心QAQ,102144651,1000435390,原评论
喜欢梅西他就值万贯。不喜欢梅西 他就是一个布,,0,0,,http://i0.hdslb.com/bfs/face/e57bc39bcc19f5a9cf1695e0b6244c246e1d0db2.jpg,6,男,,夏栀未至10101,12776724,1000435390,原评论
要是我，就把它剪了然后丢狗窝里,,0,0,,http://i0.hdslb.com/bfs/face/fe3e27fdd3585626e0d58b1fe592289be91b1e88.webp,6,保密,Σ(:‣ L z)_，狗子摇的是猴楼，因为猴楼躺直了,锍盐,6330669,1000435390,原评论
太失望了,,0,0,,https://i1.hdslb.com/bfs/face/d9b042ffe022d40d5e88fcab022a566b14449457.jpg,6,女,永远的唯一.「02」,炎武啦啦,397070590,1000435390,原评论
你家厕所不用搞卫生吗？[脱单doge]直接用来搞卫生,,0,0,,https://i2.hdslb.com/bfs/face/4e08085c1d7043e5601e97af4e056ad79cfb833c.jpg,6,男,万事从来风过耳，一生只是梦游身,许嵩十三年丶,52157696,1000435390,原评论
不是应该再来一口 tui[妙啊],,0,0,,https://i2.hdslb.com/bfs/face/89ce7978f8473d8694c66d3d0e5600cab39dd7bd.jpg,5,男,生活是苦难的，我又划着我的断桨出发了……,木染未南,358310465,1000435390,原评论
感觉不如卖了哈哈哈哈哈，还能挣点（）,,0,0,,https://i1.hdslb.com/bfs/face/01975a8ceedd76d9f05e60349a5f96b73c94b167.jpg,4,女,请输入新个性签名,--猫毛,3493128105363886,1000435390,原评论
媚西，挺住。伪粉是经不住考验的，风浪过后留下满地的汉奸！,,0,0,,http://i0.hdslb.com/bfs/face/member/noface.jpg,4,保密,,上课我睡觉,57150727,1000435390,原评论
梅毒买不起哈哈,,1,0,,https://i1.hdslb.com/bfs/face/efa5fa52469e7098ccaa8d8ab200add481288a7d.jpg,6,男,un réel personne，juste et courageux,摩摩摩摩尔,452246371,1000435390,原评论
梅西不爱国，真可恶,,0,0,,https://i0.hdslb.com/bfs/face/5dd5535c5328d1c7d6c0b882b1bfbbdd6baa064f.jpg,6,保密,孰之复道，孰之卿，孰之忆逝身后冥，共赴国难行，春秋大义存吾庸，今吾前行——百丈冰！,大狸子人,29520519,1000435390,原评论
从前的偶像一下变成了呕吐的对象……心疼你们[笑哭],,0,0,,https://i0.hdslb.com/bfs/face/member/noface.jpg,5,保密,,非地震塌房,627515576,1000435390,原评论
作秀，没有意义,,0,0,,https://i2.hdslb.com/bfs/face/48b871602b4a930b21564c81755bc788b00df78a.jpg,5,保密,,青云软件,345759944,1000435390,原评论
一些球迷真的离谱，居然把球衣也裱起来。。。,,0,0,,https://i2.hdslb.com/bfs/face/7684341f7bf330ae3b949d219147c9e6ffb14933.jpg,5,保密,分享音乐，分享快乐,雪茶青木,99721223,1000435390,原评论
没必要，卖给那些舔狗，你还能赚一笔，反正你不卖它们也改变不了它们作为狗的事实，还不如坑点它们的钱,,0,0,,https://i1.hdslb.com/bfs/face/3050f45f1ebe25c60734afd6ae188992792c392f.jpg,5,保密,,秦霸洪庚,63023767,1000435390,原评论
烧了他，既然他不尊重我们，他就不配做我们的偶像,,0,0,,https://i0.hdslb.com/bfs/face/8615adbb68b1455b2d541f6ef58ac7032fe5bd66.jpg,5,保密,,死神勇敢向前,689991690,1000435390,原评论
看他的眼睛，充满着失望,,0,0,,https://i2.hdslb.com/bfs/face/757e97173a6893c51cc16dfd32cd8721bad41a2a.jpg,2,保密,,无聊呢皇室小菜,2141723741,1000435390,原评论
