content,device,like,rcount,ctime,avatar,level,sex,sign,uname,mid,oid,diag
开发布会解释是一个正常人应该做的，智力没问题的都应该知道大家只为一个人来，赛后拍拍屁股就走了，不负责任的一个巨婴,,2,0,,https://i0.hdslb.com/bfs/face/706821ba83376fd65cd525e1e39155eff66a5a95.jpg,5,女,,饱饱星空糖,344757345,1650947547,原评论
"同一天里，我的首页推荐突然同时多了好几个UP主的类似所谓“理性分析”的视频。
关键我是跑步和骑行区的，都不算是球迷，可见力度之大。
让我不得不猜想，这波营销的甲方爸爸花了多少？[doge]
作为一个路人非球迷，我看了梅西这所谓的“澄清”视频后有三个问题：
1，球迷不在乎你上不上场，但既然是商业友谊赛纯交流的，人都坐在替补席了，为什么一点互动都没有？伤的这么重，挥个手都费劲，应该不用坐替补席了吧？
2，前一天有伤病完全不能上场，抬头多看一眼球迷都不行。隔天到了日本就有说有笑，然后又奔又跳的上场了。请问是金刚狼附身了？恢复能力真好。我感冒🤧都没好这么快。能告诉我用了什么特效药么？医学奇迹。
3，纯商业角度看，既然承认了合同没问题，那就是球队和个人都收了钱，但没办事。这就纯纯的没职业道德了。请问会退款么？
他一个含糊其辞，避重就轻的“澄清”视频，就这么多人突然冒出来，还自称“理性思考”。。。
最后狗头保命，我真不是球迷，最多四年看一次世界杯凑热闹的那种。杠精别激动。[doge][doge][doge]",,46,33,,http://i0.hdslb.com/bfs/face/88c49839b530ef9a609886674432658625270807.jpg,6,男,唯家人与美食不可辜负！,奶爸向前冲,14419671,1650947547,原评论
"在梅西7号日本上场比赛之前，b站和抖音已经一堆人换上统一的梅西穿日本军服的头像以及发布统一言论煽动民族情绪，大量平时跟足球不粘边的自媒体跟风骂梅西，让我也不得不猜想，这波营销的甲方爸爸花了多少？
第一个问题，一点互动没有？全程黑脸？你是只看了霍的小作文吧，霍家拳的威力真猛啊，但凡看过比赛前一天的公开训练以及比赛现场视频的都不会说这话
第二个问题，你搞清楚梅西什么时候受伤了吗？30号受的伤，2号对阵胜利的比赛梅西第83分钟才替补上场散了几分钟步，香港比赛前一天的公开训练梅西踢了抢圈没踢对抗赛，一直在场边按摩治疗，到7号在日本上场前后9天时间，少看点带节奏的营销号
第三，主办方已经退款50%
最后请问你理性思考了吗，事情的经过你都不了解，还说人家“理性思考”",,21,0,,https://i1.hdslb.com/bfs/face/7018f85a9ae8a7f5ee2b70d56fd2bbce2cfcb196.jpg,6,保密,,_Abundant_,329662465,1650947547,原评论
"回应你的三个问题：1，本场有互动，进场时在和球迷招手。前一天参加了训练赛，商业活动，也有和球迷的正常互动。你可以看up主前一个视频，网上也有大量视频。2，本视频里说的很清楚，在沙特时就已经受伤了，到日本时已经过了7天。3，主办方称合同条款为如果梅西没有伤，才必须上。也就是说梅西受伤了有不上的权利。为了卖出去的球票不打水漂而隐瞒伤情，这完全是主办方的锅吧？
然后如果你觉得梅西这次态度敷衍，不够认真对待中国球迷，那是没问题的。但如果像网上大量莫名其妙上升到政治高度，种族歧视，扯到什么政治博弈中美对抗，还有什么阿根廷人都歧视中国人，就太扯淡了。要知道，就在半年前，阿根廷队和梅西来北京打比赛，梅西踢满全场表现优异，央视表扬称展现球王风彩，活动很成功。这才半年，就180度转弯了？
至于所谓你说营销，我一个梅西球迷，首页全是铺天盖地的黑梅西视频，我能说是梅西黑的营销吗？一个事件有正反两方观点才是正常的，现在只要帮梅西说句话马上给我扣个帽子，然后大量谩骂评论不堪入目。",,20,0,,https://i0.hdslb.com/bfs/face/member/noface.jpg,5,保密,,mutou321,28075873,1650947547,原评论
如果你真是个路人，明显你没搞清楚事情来龙去脉，只是跟着舆论导向走。这也正常，就像如果是哪个流量明星出事了，我也懒得去分析细节，跟风骂两句就完了。霍启刚的发言，当前国民暴涨的民族自尊心，以及大量罗粉梅黑的推波助澜，造成现在的舆论导向。而自媒体们，只会顺应舆论，写观众爱看的东西——明星塌房，至于真正的事实是什么，只在你我心中。,,15,0,,https://i0.hdslb.com/bfs/face/member/noface.jpg,5,保密,,mutou321,28075873,1650947547,原评论
"如果真的在乎球迷, 那么就会和小贝一起谢场了, 而不是置漫天嘘声而不顾, 一头扎进更衣室. 都到现在了发声明肯定是受到资本的压力了呗. 不用洗了, 喜欢梅西的球技没啥问题, 关于人品就仁者见仁智者见智了",,57,8,,http://i2.hdslb.com/bfs/face/fe6c12e4c0a589e1a711944262589a6a5df52709.jpg,6,男,,fnis,7587278,1650947547,原评论
无所谓了，反正来不了了，打击最大的是国内靠他吃饭的。现在洗洗还能割一波，后面越来越凉韭菜就更少了。,,5,0,,https://i2.hdslb.com/bfs/face/c9af2def4fdaf3fb42c4e73ef94683c336c1075e.jpg,6,保密,,ksharpaa,282936944,1650947547,原评论
"可他就是这样的一个顽固，闭塞的性格。
面对嘘声从来都是不满，将不开心写在脸上，难过。
我们看到的，和梅西的行为对于他自己的认知，有太多信息差，再加上国内舆论，他又没有专业的经纪人团队观察这些舆论动向，自然而然，国内便发酵的不可开交",,9,0,,https://i0.hdslb.com/bfs/face/d66f847c33f8aa113cbee10db896d774ee05ed73.jpg,5,男,Jay永远的神,周_杰_倫,194119326,1650947547,原评论
他们就喜欢当鸵鸟沉浸在自己的世界里,,4,0,,https://i0.hdslb.com/bfs/face/9a43d93cc127f6b00995239ae2c3577e5aae4d34.jpg,6,男,"这里有一个5级大佬（认真脸
",你个司光,211121928,1650947547,原评论
真相信ai说的你还跟他们吵什么啊，正眼看他都是浪费时间,,105,8,,https://i2.hdslb.com/bfs/face/533b1f1ef8a1c63b029f40324b0902d7b02776ac.jpg,6,保密,聽說這裡要填寫個性簽名。,KYingOoO,17417357,1650947547,原评论
回复 @沙洛特绍工作室official : 梅黑头子阿伟罗铁粉李老八都说不是AI了，不知道你们这些小黑子还在这里叫什么,,5,0,,https://i2.hdslb.com/bfs/face/49169923918a4d747d2072f34d160d06877f758f.jpg,6,保密,时光如梭，杂碎,死狗狗_,10220093,1650947547,原评论
回复 @沙洛特绍工作室official :平时不是李老八说什么都信吗 怎么这一分钟不信了捏[脱单doge],,3,0,,https://i1.hdslb.com/bfs/face/e3cc310f075883d73de3ea0ee6e4906944f32ec7.jpg,5,保密,倘若心海尽头响起这声音，便是你与我存活过的证明,黒骑士君,396823474,1650947547,原评论
有一部分人内心太敏感，也有一部分纯属为了扣大帽子 无聊至极,,7,0,,https://i2.hdslb.com/bfs/face/e9da8618a897e3f9e74c3e799c37d032cde1be27.jpg,6,保密,爱好就是看球踢球养狗养猫养花养草,VW脆莓公园,140413094,1650947547,原评论
"最抽象的还是他说如果真是故意的他甚至不会去日本这句话，当时给我脑子干烧了。
但是吧那个视频为什么要剪辑呢？是因为加了字幕所以顺便加了特效？",,69,8,,https://i1.hdslb.com/bfs/face/94d3330eff30db7b72df015e8b333947448613a4.jpg,5,保密,火系宝可梦,代号726,488168320,1650947547,原评论
因为梅西方至始至终都以为国内在闹他歧视黄种人，在欧美那边对中日关系根本不敏感，zzzq的是人种歧视😂所以梅西到现在都不清楚国内究竟是因为啥闹得这么大,,33,0,,https://i1.hdslb.com/bfs/face/d194254ae276335ab06aef7c2eb61d7eb9a039ba.jpg,6,保密,面对谁的时候，你可以完全卸下心防，不用刻意伪装也不用费力讨好，有说不完的话，感觉可以随心而栖，四海为家。,六月无船歌,285445750,1650947547,原评论
因为梅西这个视频显然是没有稿子的，你看得出他没有提词器，他是现想现说的话，空口和卡顿当然要剪掉了,,20,0,,https://i0.hdslb.com/bfs/face/53c6fea0dcdf0c6d105ff219073664432d4f9521.jpg,6,保密,一个不纯粹的理想主义者,鬼凝皇,321135396,1650947547,原评论
因为欧美的雷点是人种歧视，他还以为我们认为他歧视黄种人呢,,20,0,,http://i2.hdslb.com/bfs/face/055abece758e2291ed174e54c831bb3a5059f794.jpg,6,保密,,高耳鸡,6806936,1650947547,原评论
司尘老师还在洗啊，休息一下好不好,,41,4,,https://i1.hdslb.com/bfs/face/1723c85863769e30afa3f03321ecdd0626ee7207.jpg,5,男,账号已注销,俺超勇的哦,386595847,1650947547,原评论
回复 @怀抱小鳄鱼 :那天下足球片头放拉姆这个真如花的，你也支持如花是吧？[嗑瓜子],,13,0,,https://i1.hdslb.com/bfs/face/e6186836459b8dd59a876b9b8799b4776de67a37.jpg,5,男,智子是我的,智子是我的,390898804,1650947547,原评论
我只知道国家官方的态度就是取消了活动，我站在国家那边就行了，无脑粉丝们接着去洗吧。,,8,0,,https://i2.hdslb.com/bfs/face/f73cfc39eb5305cdab2d6c32399aa496b831347d.jpg,6,男,怀里抱着小鳄鱼，享受转凉的夏夜。,怀抱小鳄鱼,59855564,1650947547,原评论
回复 @SaltedFishqnmd :你是认为足协算政府部门，还是认为ys的节目啥也代表不了？,,0,0,,https://i1.hdslb.com/bfs/face/e6186836459b8dd59a876b9b8799b4776de67a37.jpg,5,男,智子是我的,智子是我的,390898804,1650947547,原评论
司尘说的对🤣,,31,1,,http://i0.hdslb.com/bfs/face/9d80e27e4986ec8411401ef553ecffa04be3fa52.jpg,5,男,花有重开日，人无再少年,你随便哈哈哈,416199333,1650947547,原评论
呦西,,0,0,,https://i1.hdslb.com/bfs/face/f40178aa586657c73f10ae80d12a910da9cfd898.jpg,3,保密,卡！芙！卡！,枫丹电话亭,1275738910,1650947547,原评论
梅西本人知道自己拍过这个视频吗？,,9,0,,https://i1.hdslb.com/bfs/face/6a56de5f47be026c727c8933bc88dc3ebbed98c1.jpg,6,保密,这个人很神秘，什么都没有留下✧˖° (๑´ڡ`๑) ,啦啦兰,276976165,1650947547,原评论
签了解读合同吗？[doge],,61,4,,https://i0.hdslb.com/bfs/face/42e76cece57c27c0401d1f72ca4fed8f983e47dd.jpg,5,男,,银色长笛UO,295276122,1650947547,原评论
吆西！他滴良民大大滴干活。,,6,0,,https://i0.hdslb.com/bfs/face/86923afec2f564be7532478974c4ca951ea5f7d2.jpg,4,保密,,碧血真龙,201498189,1650947547,原评论
回复 @不管了睡觉先__ :你可能找到了,,0,0,,https://i2.hdslb.com/bfs/face/aaf12717aad7bb0a4c9fb376aa4656759d14ecdc.jpg,5,保密,,夏风辰星,1854934394,1650947547,原评论
回复 @夏风辰星 :找到老乡了？,,0,0,,https://i1.hdslb.com/bfs/face/901b0f0cf304843c01f1a9004b719677aeed2e82.jpg,5,保密,好累 睡一觉先,不管了睡觉先__,258138262,1650947547,原评论
羡慕主办方，自己捅了篓子，全国帮着背锅，全世界看我们的笑话。艺人没收到钱=不表演，在全世界都是划等号的，但在中国香港不是。我跟你谈钱，你却要谈感情。,,6,13,,https://i1.hdslb.com/bfs/face/e03c9394024cb18dd6dd801a94ae8eb91d7779f2.jpg,5,保密,,快乐的懒懒哥哥,185843890,1650947547,原评论
回复 @快乐的懒懒哥哥 :梅西如果被污蔑不遵守合同，损害名誉，梅西公关团队为什么不提起起诉造谣人[妙啊],,4,0,,https://i0.hdslb.com/bfs/face/member/noface.jpg,6,保密,,yibolo,24723063,1650947547,原评论
回复 @-NOooON- :我问两个问题，你想想。主办方是只签了迈阿密还是同时迈阿密和梅西？别人违约了，主办方怎么不索赔？,,2,0,,https://i1.hdslb.com/bfs/face/e03c9394024cb18dd6dd801a94ae8eb91d7779f2.jpg,5,保密,,快乐的懒懒哥哥,185843890,1650947547,原评论
"梅西如果被污蔑不遵守合同，损害名誉，梅西公关团队为什么不提起起诉造谣人[妙啊] 

因为造谣人是我们全国人民。主办方造谣了吗？特首也没造谣吧。大家都是只说对自己有利的话而已，对不利的避而不谈。

我在这里回复你吧，回了我，然后马上把我拉黑的小朋友。",,0,0,,https://i1.hdslb.com/bfs/face/e03c9394024cb18dd6dd801a94ae8eb91d7779f2.jpg,5,保密,,快乐的懒懒哥哥,185843890,1650947547,原评论
你是个技术流阿婆主，希望以后还是少评价这些球场之外的事情吧，免得被一些人扯上说不清,,19,8,,http://i0.hdslb.com/bfs/face/31fe0cb75211817a821e4b58565c1cd5b08c48c1.jpg,6,男,,KissVivian,235209,1650947547,原评论
回复 @KissVivian :李志玲抄袭的，之前抄国外的，后面胆子肥了抄国内，被本尊发现,,4,0,,https://i0.hdslb.com/bfs/face/050f07d96f06b16aaf6ccfdb6711565b71b8bd2b.jpg,3,保密,动态是树洞,Trion-l,3494369438992755,1650947547,原评论
[笑哭]他从来都不是技术流up，技术流up在b站都做不下去。他是全网第一个发明认爹恰流量的，比什么李老八，真实早多了。早年这几个up，他是专门恰梅西球迷的，李老八是专门恰c罗的，李志霖是专门洗稿汉化的，他三可以说是这三个方面恰流量的鼻祖。真像过去那种一笔一笔给你画讲战术的up都已经寄了，恰流量才是王道。,,3,0,,https://i1.hdslb.com/bfs/face/3a49e40475bdd0652b79f1513f2355f4da96b1a0.jpg,6,保密,,䶲龝䶱,240699625,1650947547,原评论
橱窗货品滞销，帮帮我们[大哭],,1,0,,http://i0.hdslb.com/bfs/face/member/noface.jpg,5,保密,,z嘿嘿嘿zz,259576277,1650947547,原评论
看了这个up几个视频，就感觉这个up虚伪得一批,,8,0,,http://i2.hdslb.com/bfs/face/77dc9ceaee46e5ab6d3a2122d577387a55cd1cc6.jpg,5,保密,,tukana,48629954,1650947547,原评论
果然卑微到尘里了，人如其名,,8,0,,https://i1.hdslb.com/bfs/face/c9d6fdd22656f46007e17c07e7eb066a01cf8bdc.jpg,6,保密,badass,尤桑奥夫比特日,351750067,1650947547,原评论
舆论战的可怕之处，就是让你分不清什么是真的什么是假的。正反双方都有敌人在推波助澜。每回社会热点新闻，都要充满阴谋论，一定要上升到无限高度才肯罢休。人言可畏，人言可畏啊,,340,29,,https://i1.hdslb.com/bfs/face/85e992865ebccee9c6aaca03236a7cce71ade790.jpg,6,男,一个爱运动的死宅……,啊波232,251093857,1650947547,原评论
历史，文化，娱乐，国际，主义，每个圈子都玩过这些东西，信誓旦旦者甚多，知道内情理性的还好，就怕路人和狗嗨起来。每个圈子和群体的狗互相咬，施暴与被施暴中转换，都以为自己是正义的一方，自己不是犬，像瘟疫一样蔓延。到最后吸引融融合各种不理智的声音，后现代的表达，消解严肃，消解理性。,,32,0,,https://i1.hdslb.com/bfs/face/36f6c927bd7e128e55d85b0a94732b3dfb3d7b96.jpg,6,男,,魔王大人西西娅,16677478,1650947547,原评论
回复 @4金一铜丶英雄联盟 :因为去年金球奖评选周期是2022.8.30-2023.8.30，你说世足倒还能骂骂国际足联把梅西纳入候选名单，现在连23年金球也要说了是吧,,18,0,,https://i0.hdslb.com/bfs/face/87a01c7b2bfd7813abd107e198fb18367362055e.jpg,5,保密,?同名??,小虾饺叶,221741475,1650947547,原评论
回复 @4金一铜丶英雄联盟 :哥们，黑可以，但也别不知道就跟风黑啊，23年就金球奖评选是算了世界杯期间的，你黑他拿了世界足球先生还差不多，但他自己也没去领世足啊,,12,0,,http://i1.hdslb.com/bfs/face/7226c28517e6d3885af7bf05f95399c9b762faa3.jpg,5,保密,菠萝包真好次(⁄ ⁄•⁄ω⁄•⁄ ⁄),好吃的面包jun,57069175,1650947547,原评论
我妈妈从小告诉我，不要看一个人说了什么，要看他做了什么,,41,12,,https://i2.hdslb.com/bfs/face/518abb9e18069714cf02698b21a0fb27ef52630c.jpg,3,保密,,transcend441,3494360966499158,1650947547,原评论
回复 @塞纳河的提琴 :他一个人的问题？,,3,0,,https://i0.hdslb.com/bfs/face/b7db5acde11cf93cf744e477e8f3cc831c9ca3e0.jpg,4,保密,,咯一条吉影,1930252149,1650947547,原评论
回复 @塞纳河的提琴 :不偷不抢不死儿子,,2,0,,https://i2.hdslb.com/bfs/face/acd13e41be1dc32237d9ef3257537c732cad0cf8.jpg,6,保密,,超级大包子6,348922442,1650947547,原评论
回复 @sai3173 :那么去年梅球王有何荣耀？进多少球，拿了啥冠军？一个不尊重中国球迷的的人居然还有人洗地,,0,0,,https://i0.hdslb.com/bfs/face/b4146cb908ccb06c6a0ddc5f9ee8ae2fdfdbd44c.jpg,5,保密,,握不住的小马,287296989,1650947547,原评论
呦西,,5,0,,https://i0.hdslb.com/bfs/face/e34c3fb9e3752ceae20274264aa6776f36181e5d.jpg,2,保密,,巨兽呦西,3546577715071101,1650947547,原评论
我一直以为ai是玩梗的，没想到来真的啊？好恨[喜极而泣],,75,6,,https://i2.hdslb.com/bfs/face/83c1af7b81e2dcb8eff40980f4c857dfae201bc6.jpg,5,保密,,滴滴滴yf,328927538,1650947547,原评论
假的，还真有人信，我是不理解,,20,0,,https://i1.hdslb.com/bfs/face/f8edf548090c5a7e1d22d1e8349c43cccf9a0ce4.jpg,4,保密,,辰星满天星辰,436817980,1650947547,原评论
真的绷不住了[笑哭]，真没想到有人一帧一帧分析，居然这么无聊，这么恨梅西[笑哭]。 如果是ai合成，团队是有啥自信百分百不被发现吗，ai视频还不如不录。,,5,0,,http://i0.hdslb.com/bfs/face/52d0c1cc6c6c864c4d24a16a665e3a6f77cedc6e.jpg,6,保密,,梨子苹果大飞机,321301983,1650947547,原评论
竟然真有人上网不带🧠，难绷,,4,0,,https://i0.hdslb.com/bfs/face/11820be0ab3e72e8440dce54995814b4231fa365.jpg,6,男,经典评论区up主，25小时高强度冲浪选手,TaylorSwift丨,253414446,1650947547,原评论
谁重点在说上场不上场呀，说的是态度，受伤影响握手发言了？,,52,37,,http://i1.hdslb.com/bfs/face/c165d1c38599b9422482d810cea92f3461a0beed.jpg,6,保密,,zl-KAi,12504817,1650947547,原评论
不说他认不认识特首，你认识吗[吃瓜]叫啥名字啊[吃瓜]阿根廷某某行政区特首你认识么，马岛特首你认识吗？一个阿根廷人没带翻译又没人指引，还没上场，没跟特首握手得出结论→汝划,,24,0,,https://i1.hdslb.com/bfs/face/b1c0af8799e43c1d38fc39d350b8d1ec03988fca.jpg,5,保密,,正义-的大坏蛋,480260779,1650947547,原评论
这是迈阿密和主办方的合同，当事人没在赛后举办发布会，你让一个没有参与的球员自行开发布会，什么意思，学某罗吗？什么叫故意绕行，就是没在大名单，没资格去领奖，自然没有去排那个领奖的队，也就没跟领导握手，又不是领导伸出手跟他握，他拒绝，他跟香港球员握手合影，很正常呀，怎么，跟香港球员合影是香港球员不够格怎么的，只有跟领导握手是尊重，跟普通人握手就是不尊重。哪怕梅西经过领导身后的时候就，有个主办方的人把梅西和领导叫一块，握个手也很正常啊，没有啊。,,23,0,,http://i0.hdslb.com/bfs/face/member/noface.jpg,5,保密,,chengbao70,19849215,1650947547,原评论
回复 @沙洛特绍工作室official :说得好，你说的可是全队。我不清楚你了不了解目前迈阿密国际目前阵容，事实上前去的都是上过场去拿奖的。说出来你可能不信，拿完奖后有个全队大合照，恰巧在休息室里了。当时全场都没有嘘梅西的都在喷主办方和迈阿密小贝,,4,0,,https://i0.hdslb.com/bfs/face/ed8fe0cac7144f582bdfee2af5b67fe54f73503c.jpg,6,男,错过的都是风景，留下的才是人生。儿女双全2/2,AI都有八座金球,18480939,1650947547,原评论
不想看真相的人你永远叫不醒，就像很多人只能黑脸视频说事，刻意忽略打招呼挥手的视频,,116,13,,http://i0.hdslb.com/bfs/face/member/noface.jpg,5,保密,,中年妇女少女心,297114094,1650947547,原评论
至于真心如何，到了现场的球迷最懂,,26,0,,https://i0.hdslb.com/bfs/face/3e51dcb57118dae89460558a9002f34184b90965.jpg,5,保密,,人米科学教育儿二,40809105,1650947547,原评论
一定是呦西在考验我们球迷爱不爱他，他都挥手和打招呼了！,,24,0,,https://i2.hdslb.com/bfs/face/b8f05004f36c293203b3d015bb0d4a85a10a50e2.jpg,6,男,"？
",消㷩耔梅狸猫,354186893,1650947547,原评论
确实，现场球迷也干了,,8,0,,https://i2.hdslb.com/bfs/face/ac09d1014c451665496cef4958f23cc5e33aeee1.jpg,5,保密,,里凹-没膝official,1063054007,1650947547,原评论
"到底道歉了没？
为啥不握手，绕道走？
梅西啥都不知道可以理解，身边那么多经纪公司的人，那么多公关团队，那么多品牌方的人，
都没人跟他说是吧？",,6,5,,https://i2.hdslb.com/bfs/face/e53ca6a9c23e8f892f5c362d347a99bc9f48d31c.jpg,5,男,请予一言,HzKelemenT,617876627,1650947547,原评论
回复 @张小凡zsy :所有队友都在握手，就他不握手啊？就喜欢搞特殊？,,0,0,,http://i2.hdslb.com/bfs/face/7ab1900b66821bfc40fdc584fa0d5077bee0cba0.jpg,5,男,,peekaboo31,23231861,1650947547,原评论
回复 @peekaboo31 :他没去领奖，自然就不去握手，你现在说梅西不特殊是吧，那不上场的球员好几个，怎么都怪梅西了,,0,0,,https://i2.hdslb.com/bfs/face/3e8508f761e20f7f97f27f310a1678f7d73d452e.jpg,6,男,,张小凡zsy,42812600,1650947547,原评论
原视频十多分钟没人去引导。但即便如此梅西也不应该不知情。,,0,0,,https://i0.hdslb.com/bfs/face/fd0fa78c66425e74a3bf49646b1f88b6f6dae4e9.jpg,5,男,反智言论的歼灭者,简爱simplelove,1524424089,1650947547,原评论
信的人会信，不信的人不信，想黑的人说这是AI视频[笑哭][笑哭][笑哭],,248,28,,http://i2.hdslb.com/bfs/face/1d0f6bd643ce0ecfc6b2140993c2fdde6b0e433e.jpg,6,男,新年快乐！,野生闪光大熊猫,5422007,1650947547,原评论
说240p的你根本不懂摄影技术，240p更能体现梅西团队的诚意！毕竟找一个20年前的录影设备并不容易！！！,,133,0,,https://i2.hdslb.com/bfs/face/b49f71ce6affc3e4040483570cb46a5ded51d5cc.jpg,6,保密,鲨嗶,橙子君ccccc,387740663,1650947547,原评论
澄清这种视频他们会说Ai制作，有些东西你信就是真的，不信就是假的。怎么解释其实都没用[藏狐],,54,30,,https://i1.hdslb.com/bfs/face/e493ebf815889d6f46ce2bc7439a132c6dc4114f.jpg,5,男,我希望中华人民共和国能够永远繁荣昌盛！,这只乌贼发霉啦,329861362,1650947547,原评论
梅西和他的死忠粉到现在都不为什么中国人会那么愤怒，不仅仅是在日本出场，是因为在香港梅西伤的连笑都不会了,,6,0,,https://i1.hdslb.com/bfs/face/15dd40a256f09696563df3164e7ba84a119c6704.jpg,4,保密,,山下人1982,672387244,1650947547,原评论
都是扯淡，香港这个阵仗迎接他，换个人只要腿没断都不应该一分钟不出场，上去走2分钟打打招呼都不会？现在顶不住压力了出来求饶了，坚决抵制这种人来中国刮钱,,10,0,,https://i2.hdslb.com/bfs/face/3ce3f007680f2c1fc28430aabb933fce13a2079f.jpg,6,男,,甘少爺,376720523,1650947547,原评论
你说得对，但是2024年想拍个480p的视频也是难得🤗🤗🤗,,6,0,,https://i1.hdslb.com/bfs/face/7dfd3e37fd0191638a55062d166b282643c6c852.jpg,5,男,举办塔菲喵举办塔菲谢谢喵,暴躁萨摩,156700138,1650947547,原评论
其实公开训练没和队友一起参加有球，而是和小球员玩，这个强度是不会加重伤情，所以整个香港行期间是在内收肌恢复期后期完全符合逻辑。,,293,95,,https://i1.hdslb.com/bfs/face/dfc2e8bee3bd7ab434d86a85297da1b20a5d76d2.jpg,6,男,Stand Out Fit In,Matheo_西柚,396285814,1650947547,原评论
"尘嗨的解释完全是先射箭后画靶…
好好做战术视频节奏慢慢就没了",,5,0,,https://i2.hdslb.com/bfs/face/40d6c9024d2367e5b86df1cb92fa3728c315d98d.jpg,5,女,"该账号封禁中


",不服不憋着,508042421,1650947547,原评论
逆天弹幕,,6,4,,https://i1.hdslb.com/bfs/baselabs/3a81caaee5bef3bbed088d5500f1409124edddb3.png,6,男,这个人很懒什么也没说,天桥底下的讲书人,8984638,1650947547,原评论
现在至少能正大光明喜欢其他球员了，不像以前谁的视频底下都是哟西粉丝在狂吠,,5,0,,https://i1.hdslb.com/bfs/face/b3a1a4f504260bc3f888806296bb6b57e6842548.jpg,5,男,耍游戏的小朋友,永恒的辉夜,2072656153,1650947547,原评论
天天理性 就你这头像背景图商品栏  哪个若智会觉得你理性？,,8,0,,https://i0.hdslb.com/bfs/face/5cb44b116db3cbdf8736b136b2b604df46ec671d.jpg,4,保密,除了没用的肉体自杀和精神逃避，第三种自杀的态度是坚持奋斗，对抗人生的荒谬。,做你旳义父,480029013,1650947547,原评论
梅西这个团队也是搞笑，一个视频480p，翻译错误，还有几次意义不明的剪辑，这种东西，作为小组作业都要被打回,,15,0,,https://i0.hdslb.com/bfs/face/fb79103e8b33547023e2010030b6889bba2b49bf.jpg,6,男,,直接带隙半导体,38295129,1650947547,原评论
理性哥，你是懂理性的,,90,0,,https://i1.hdslb.com/bfs/face/34df1e8eca584f7d3596a8bde1a2b26ac2e7c706.jpg,4,保密,,青城山下刘半仙天师,1242250408,1650947547,原评论
正义也许会迟到但是不会缺席，支持up，支持梅西！（五百,,28,5,,https://i2.hdslb.com/bfs/face/a2b61fd4c8250773e0e23c9b131ddd8a31c4cc1d.jpg,5,保密,兼  罗德兰不死人，交界地褪色者，苇名国忍者，浣熊市超人，洗手液战神，石村号工程师，地铁游骑兵。：）,俺なんか,700240499,1650947547,原评论
呦西:大大滴良民帮我洗,,2,0,,https://i1.hdslb.com/bfs/face/7b5fcf8d1501c96e91ddd9825b97e79a1bd020be.jpg,4,保密,Love myself,泡面siu,1371262579,1650947547,原评论
在球场全程板着脸跟别人了他钱似的都能洗,,10,0,,http://i1.hdslb.com/bfs/face/89a6279a7f9c306466bf16f221ffe30a56764fbb.jpg,6,保密,呼~,Zeppelin伯爵,30345460,1650947547,原评论
当这种视频都需要解释的时候，我就已经不想再跟人对线了，而且我已经不知道自己对线的到底是不是一个有认知判断的人，还是一个10岁小孩，再或者他也是一个ai,,261,17,,https://i1.hdslb.com/bfs/face/e573cd643d07dc05e30ef99cdef27da106d6e9ca.jpg,6,保密,有些事做错了，一辈子都无法被原谅。,小琪丷,12222934,1650947547,原评论
我挂梯子看的陈年老片都没那么糊,,51,6,,https://i0.hdslb.com/bfs/face/member/noface.jpg,3,保密,,bili_73623180263,3494366029023354,1650947547,原评论
首先，港府官方下场表态和发言不是“不实报道和阴谋论”,,75,11,,http://i1.hdslb.com/bfs/face/c4b04477c4a69f0378d729ca1922f24e595a49e4.jpg,6,保密,,starbird,926968,1650947547,原评论
那我就想问一句，为什么无视颁奖环节，无视特首，请解释一下呗,,7,12,,https://i2.hdslb.com/bfs/face/92de0c5994cda7acfeafd3da25f7fe4ef5589385.jpg,6,男,"此生无悔入华夏！来世还当中国人！中国加油！中国人民万岁！✨✨✨✨✨✨✨✨✨✨
✨✨BV1GJ411x7h7",啦啦草哦哦,26440640,1650947547,原评论
这视频感觉是王刀团队联系搞出来的，无非是为了钱，视频一发你涛哥主动带节奏，又直播又带货，流量拉满了,,6,0,,http://i2.hdslb.com/bfs/face/00d690d97e6b23f1f9fdd46283d9b65566e8aadc.jpg,5,男,,不知道要起什么名字2,246592385,1650947547,原评论
"“梅西的想法是”“梅西作为一个阿根廷人的想法是”
请问梅西是你什么人，你咋这么能脑补，关键是光说好话，这和只说坏话，发泄心中情绪本质上是一样的，都不够全面客观。
我看到的事实只有，梅西或者梅西公关团队对于关注此事件的中国人民的敷衍，
你呦西的字典里可以没有“对不起”，那我们也没必要原谅他，因为呦西的字典承担不起“没关系”的重量。",,8,0,,https://i0.hdslb.com/bfs/face/b7bd045acce1153b1496a8cf4ac901e32b16d523.jpg,5,保密,,半吉e,529396164,1650947547,原评论
君子论迹不论心。没参加就是没参加，让人失望就是让人失望。结果就是这样，不参加就失去中国市场。,,5,15,,https://i0.hdslb.com/bfs/face/67c3e28f360b7f96677bcc80262e26f22a97c911.jpg,5,保密,,极端悲观的小小苏,331353672,1650947547,原评论
回复 @X_zTyh桑 : 要洗你哟西爹就好好洗，别扯这些中美没用的,,1,0,,https://i1.hdslb.com/bfs/face/b3a1a4f504260bc3f888806296bb6b57e6842548.jpg,5,男,耍游戏的小朋友,永恒的辉夜,2072656153,1650947547,原评论
