type,id,author,mid,typeid,typename,arcurl,aid,bvid,title,description,arcrank,pic,play,video_review,favorites,tag,review,pubdate,senddate,duration,badgepay,hit_columns,view_type,is_pay,is_union_video,rec_tags,new_rec_tags,rank_score,like,upic,corner,cover,desc,url,rec_reason,danmaku,biz_data,is_charge_video,vt,enable_vt,vt_display,subtitle,episode_count_text,release_status,is_intervene
video,1000382625,巴黎姆学研究院,601444918,249,足球,http://www.bilibili.com/video/av1000382625,1000382625,BV1px4y1173n,"阿扎尔劲爆专访：<em class=""keyword"">梅西</em>球技比我强，但C罗未必；我不适合皇马；人人都要及时行乐",2月3日，《法国足球》和《队报》联合发布了比利时球星阿扎尔的超长专访。我总结了阿扎尔这次劲爆专访的5大关键词，打算顺着法国记者西蒙的逻辑，和大家分享一下，阿扎尔曾经是谁，以及他从未想过做谁这两个问题。,0,//i0.hdslb.com/bfs/archive/0538865d48545791ea88cd986cd74d048222ec3e.jpg,88669,355,561,"足球,梅西,皇马,皇家马德里,劲爆,C罗,专访,西甲,阿扎尔,足球高光时刻",713,1707127271,1707127775,12:31,False,"['title', 'tag']",,0,0,,[],100049504,2409,https://i1.hdslb.com/bfs/face/c5d7b19cf26758ec0387e57d74055c82a3aee44a.jpg,,,,,,355,,0,0,0,,,,0,0
video,1951179328,阿耳忒塔,677134442,249,足球,http://www.bilibili.com/video/av1951179328,1951179328,BV1ZC411H793,"【拉片解析】91<em class=""keyword"">梅西</em>为何只拿到国王杯（2）",,0,//i0.hdslb.com/bfs/archive/735edd9411088baf664ad1f5b3c958e597f54a03.jpg,58916,1029,599,"足球,梅西,欧冠,战术,切尔西,巴萨,足球的魅力,迈阿密国际",1437,1708833600,1708862585,14:43,False,"['title', 'tag']",,0,0,,[],100048881,2560,https://i2.hdslb.com/bfs/face/4a9a707fa972527b6fe857a5cd99799b76b497a4.jpg,,,,,,1029,,0,0,0,,,,0,0
video,1550325488,时雨Mshang,35063612,172,手机游戏,http://www.bilibili.com/video/av1550325488,1550325488,BV1Xy42187py,"<em class=""keyword"">梅西</em>最感动的一集",点赞破万，我自己做一个梅西被处决的动画,0,//i0.hdslb.com/bfs/archive/c41d0a1f500f0ca55c31cc356642f7cb9fc695ae.jpg,180719,112,2295,"使命召唤,COD,搞笑,梅西,创意,CODM,使命召唤手游,整活,2024使命召唤手游新春会,CODM游龙剑影",401,1707616800,1707717785,0:31,False,"['title', 'description', 'tag']",,0,0,,[],100048036,13621,https://i2.hdslb.com/bfs/face/89cef47b3bdced36d46e492c2e9de420c6ee1157.jpg,,,,,,112,,0,0,0,,,,0,0
video,1900308357,虛假の球迷會,3546570022718301,249,足球,http://www.bilibili.com/video/av1900308357,1900308357,BV1Hm411Q7Cd,"【陋室铭】被<em class=""keyword"">梅西</em>黑的最惨的一次，谈笑有侏儒，往来三寸丁。",-,0,//i1.hdslb.com/bfs/archive/f1633d3a5d2bd6ae21876c23174d03e44ac41844.jpg,589651,429,7272,"足球,梅西,C罗,迈尔密,＃梅西上场",1101,1707350876,1707378941,0:25,False,"['title', 'tag']",,0,0,,[],100046506,56592,https://i0.hdslb.com/bfs/face/ff70382c959bf1829a7cc4e993f3bf4113453c55.jpg,,,,,,429,,0,0,0,,,,0,0
video,1100769079,地上足球888,550674844,249,足球,http://www.bilibili.com/video/av1100769079,1100769079,BV1oA4m1g7qM,"（补档）地上足球：<em class=""keyword"">梅西</em>事件或有反转？论如何才能帮<em class=""keyword"">梅西</em>洗白！",地上足球：梅西事件或有反转？论如何才能帮梅西洗白！,0,//i2.hdslb.com/bfs/archive/a3175d182cf72b58362ed9c135a59262a4712f7c.jpg,465012,909,1969,"足球,梅西,阿根廷,C罗,体育,巴萨,抽象,地上,李老八,地上足球",1233,1708694813,1708695256,12:7,False,"['title', 'description', 'tag']",,0,0,,[],100046387,23397,https://i1.hdslb.com/bfs/face/73d51e737187dfc0c2581f4fe1948f70ee076fd0.jpg,,,,,,909,,0,0,0,,,,0,0
video,77941481,_YMJ_,280127123,249,足球,http://www.bilibili.com/video/av77941481,77941481,BV1BJ411q7NG,"<em class=""keyword"">梅西</em>，纯粹到令世界恐惧",收录梅西20大个人表演进球，找的这些素材已经是最清晰的，需要的自行下载，不用私信我～,0,//i0.hdslb.com/bfs/archive/40d820853ba2646b0ccdbfa518c3249ab3eb528d.jpg,1373502,4779,20203,"全能打卡挑战,足球,日常,生活,体育,运动,欧冠,西甲,巴萨,阿根廷",886,1575457242,1705827577,10:48,False,"['title', 'description']",,0,0,,[],100045919,32611,https://i2.hdslb.com/bfs/face/a5e2f3af9e9e471b96f0a3fb1131e41bee171ddb.jpg,,,,,,4779,,0,0,0,,,,0,0
video,881302459,央视频,433587902,249,足球,http://www.bilibili.com/video/av881302459,881302459,BV1RK4y1z7Dv,"<em class=""keyword"">梅西</em>第八次当选世界足球先生",https://w.yangshipin.cn/video?type=0&amp;vid=m000013hzdf（央视频号：体育新闻）,0,//i1.hdslb.com/bfs/archive/4f2afabe620d925c87591dcb0fddff1524b03f93.jpg,272417,910,364,"梅西,体育,足球先生",3105,1705385767,1705385767,2:4,False,"['title', 'tag']",,0,0,,[],100045706,5115,https://i2.hdslb.com/bfs/face/2650856709fe272aa5cf9c89a053c095d7b252e4.jpg,,,,,,910,,0,0,0,,,,0,0
video,1750523137,請假,174383177,249,足球,http://www.bilibili.com/video/av1750523137,1750523137,BV154421w75z,"<em class=""keyword"">梅西</em>为什么“特意绕开特首”：你想被抽肿脸，那就满足你！|<em class=""keyword"">梅西</em>香港行事件第二集",,0,//i2.hdslb.com/bfs/archive/deb1bef6a9e671aa7d7c1dccb68d37f89a577429.jpg,61223,1384,877,"足球,梅西,C罗,体育,爱国,拜仁慕尼黑,辟谣,尊重,中国香港,迈阿密国际",2473,1707980530,1708002093,10:47,False,"['title', 'tag']",,0,0,,[],100043999,3571,https://i2.hdslb.com/bfs/face/1f0a8ce33fc10459a617bc3ffb208eee7fbcd705.jpg,,,,,,1384,,0,0,0,,,,0,0
video,1750736813,睿志哥,353968657,249,足球,http://www.bilibili.com/video/av1750736813,1750736813,BV1U4421F7eY,"在沙特国王大厦，偶遇<em class=""keyword"">梅西</em>球迷，他都知道了<em class=""keyword"">梅西</em>中国行的事情。因此对<em class=""keyword"">梅西</em>粉转路了，尊重是相互的！全世界球迷都一样！",尊重是相互的,0,//i2.hdslb.com/bfs/archive/93500907f38d40c9c18a4ee15a16be2b8272d62d.jpg,219027,12,260,"足球,梅西,C罗,球迷,尊重,足球高光时刻",141,1708112466,1708142163,0:33,False,"['title', 'tag']",,0,0,,[],100043737,13298,https://i1.hdslb.com/bfs/face/f59c78649c7874bc16b9ffae282179fcfc13ffa3.jpg,,,,,,12,,0,0,0,,,,0,0
video,1300831311,睿志哥,353968657,249,足球,http://www.bilibili.com/video/av1300831311,1300831311,BV1Lu4m1A75P,"天下足球也干了？<em class=""keyword"">梅西</em>回应完，天下足球马上播出C罗绝杀球！",C罗，一直在用球场的表现赢得央视尊重，赢得球迷的爱n,0,//i1.hdslb.com/bfs/archive/2aa91d0c2171d94e189a05864161ac2dc481600d.jpg,90609,68,144,"足球,梅西,C罗,足球高光时刻",418,1708362598,1708396823,1:1,False,"['title', 'tag']",,0,0,,[],100043685,2526,https://i1.hdslb.com/bfs/face/f59c78649c7874bc16b9ffae282179fcfc13ffa3.jpg,,,,,,68,,0,0,0,,,,0,0
video,827135679,donald_doge,8168491,249,足球,http://www.bilibili.com/video/av827135679,827135679,BV1Qu4y1d799,"【AI生成】<em class=""keyword"">梅西</em>吃西梅",,0,//i1.hdslb.com/bfs/archive/ccdc6f8014266d9eac84c1f9669b257773f2a93b.jpg,203968,228,2097,"恶搞,梅西,AI,抽象,魔性,AIGC",324,1686467171,1689669765,0:29,False,"['title', 'tag']",,0,0,,[],100040114,11227,https://i1.hdslb.com/bfs/face/2027906b2bb5693b34b8a2f056b7baaf447d9702.jpg,,,,,,228,,0,0,0,,,,0,0
video,1101313287,基哥谈个球,3493088737626697,249,足球,http://www.bilibili.com/video/av1101313287,1101313287,BV1mw4m1o7cQ,"迈阿密5比0大胜奥兰多城，<em class=""keyword"">梅西</em>抽象式破门致敬罗纳尔多先生…",-,0,//i1.hdslb.com/bfs/archive/3312558d75cfe6547d4f48f516188d16cefd5be5.jpg,5025,36,19,"梅西,C罗,迈阿密,必剪创作",62,1709440136,1709440136,3:16,False,"['title', 'tag']",,0,0,,[],100039193,405,https://i1.hdslb.com/bfs/face/68f4009657efe3eb7696c72d19b5d9afa3218179.jpg,,,,,,36,,0,0,0,,,,0,0
video,410321357,竹叶青同学,36110210,249,足球,http://www.bilibili.com/video/av410321357,410321357,BV1zG41167vQ,"详解分析+生涯回顾：巅峰<em class=""keyword"">梅西</em>的表现与金球等级（上集）",在往期视频里，我介绍了哈维、伊涅斯塔、斯内德、诺伊尔、里贝里、内马尔、格列兹曼、萨拉赫、范戴克在内的诸多“第三人”，本期视频开始，沿用《第三人》系列的金球潜力五级标准，介绍梅西生涯历年的表现、高光时刻、能力值、金球等级。上集介绍04-05赛季到12-13赛季的梅西，下集介绍13-14赛季到23-24赛季的梅西。,0,//i2.hdslb.com/bfs/archive/68f429ec4d45123d0a17314bfd00d62bc07373a6.jpg,221175,3497,2717,"足球,梅西,巴西,世界杯,阿根廷,皇马,曼联,巴萨,拜仁,2023热门年度盘点,2023体育高燃瞬间",1276,1703671523,1703879482,16:35,False,"['title', 'description', 'tag']",,0,0,,[],100039091,9237,https://i2.hdslb.com/bfs/face/73486296c19f36be22e24de23f927eb87c69bfa6.jpg,,,,,,3497,,0,0,0,,,,0,0
video,264720279,地上足球888,550674844,249,足球,http://www.bilibili.com/video/av264720279,264720279,BV1xY411m7ov,"地上足球特别篇：老八2022世界杯记忆——<em class=""keyword"">梅西</em>篇",地上足球特别篇：老八2022世界杯记忆——梅西篇,0,//i2.hdslb.com/bfs/archive/abcbc9310a346afa7371e82111de2d40a48d51ae.jpg,506421,4803,764,"梅西,足球,世界杯,体育,地上足球,阿根廷,李老八,五大联赛",1308,1672747484,1706720550,13:45,False,"['title', 'description', 'tag']",,0,0,,[],100038046,6345,https://i1.hdslb.com/bfs/face/73d51e737187dfc0c2581f4fe1948f70ee076fd0.jpg,,,,,,4803,,0,0,0,,,,0,0
video,860445797,地上足球888,550674844,249,足球,http://www.bilibili.com/video/av860445797,860445797,BV1NG4y1d7m5,"地上足球：阿根廷输了<em class=""keyword"">梅西</em>没输？最大伪强队和伪球王的双向奔赴！",地上足球：阿根廷输了梅西没输？最大伪强队和伪球王的双向奔赴！,0,//i2.hdslb.com/bfs/archive/8abaa749896a946dbd481c3c67cdb5e460712bde.jpg,1641204,21644,17138,"足球派对,足球那些事,地上足球,阿根廷,梅西,美洲杯,球王,李老八,足球世界杯,世界杯,卡塔尔",18741,1669180576,1669186014,13:51,False,"['title', 'description', 'tag']",,0,0,,[],100037130,62386,https://i1.hdslb.com/bfs/face/73d51e737187dfc0c2581f4fe1948f70ee076fd0.jpg,,,,,,21644,,0,0,0,,,,0,0
video,575693244,地上足球888,550674844,249,足球,http://www.bilibili.com/video/av575693244,575693244,BV1Bz4y1L7Dc,"地上足球：巴萨传奇炮轰<em class=""keyword"">梅西</em>！世界杯黑幕已成不争的事实！",地上足球：巴萨传奇炮轰梅西！世界杯黑幕已成不争的事实！,0,//i1.hdslb.com/bfs/archive/22f91c69fb20ce4dec79a95e0d300f56842ebb8d.jpg,218370,3189,642,"足球,梅西,世界杯,欧洲杯,阿根廷,C罗,巴萨,范加尔,李老八,地上足球",1688,1694010746,1694015538,9:15,False,"['title', 'description', 'tag']",,0,0,,[],100035689,5764,https://i1.hdslb.com/bfs/face/73d51e737187dfc0c2581f4fe1948f70ee076fd0.jpg,,,,,,3189,,0,0,0,,,,0,0
video,981564685,天司在聊足球,1805131640,249,足球,http://www.bilibili.com/video/av981564685,981564685,BV1Gt4y1x7uq,"<em class=""keyword"">梅西</em>这些时候是真的让人扎心啊",-,0,//i0.hdslb.com/bfs/archive/38f56c08c8480855d26cc1d40a67d66b257779f9.jpg,7258,18,33,"定格这个夏天,打卡2022年的夏天,打卡挑战,梅西,巴萨,球王,体育",50,1652534216,1653392335,1:51,False,[],,0,0,,[],100035339,313,https://i2.hdslb.com/bfs/face/8b816937c0a64787e66f88a899dfa9d03d432a7c.jpg,,,,,,18,,0,0,0,,,,0,0
video,1301318575,猎豹格尔达,696822422,221,野生动物,http://www.bilibili.com/video/av1301318575,1301318575,BV1Mu4m137Hg,"猎豹：美洲狮<em class=""keyword"">梅西</em>，听说你找我？",猎豹格尔达和美洲狮梅西是隔着玻璃的朋友，梅西在外面一看到格尔达就找她！,0,//i1.hdslb.com/bfs/archive/04f61d229bbdcb5561181a2edb3c90b1c3e20163.jpg,7116,27,41,"俄罗斯,萌宠,猎豹,美洲狮,野生动物奇遇记,动物总动员-春日萌宠随手拍",30,1709695957,1709695957,2:47,False,"['title', 'description']",,0,0,,[],100035254,868,http://i2.hdslb.com/bfs/face/17c5df717fc6e1bb6a091a93f859d085c23df2a1.jpg,,,,,,27,,0,0,0,,,,0,0
video,845527237,足球记忆,643958569,249,足球,http://www.bilibili.com/video/av845527237,845527237,BV1Z54y1579K,"比<em class=""keyword"">梅西</em>C罗更过瘾的死敌对决！纪录片《瓜迪奥拉VS穆里尼奥》Ⅱ",更多精彩内容请关注足球记忆！,0,//i0.hdslb.com/bfs/archive/18f96208fb4b2203dad04b462b6cee33a28464f0.jpg,707136,6543,9670,"运动点评官,运动,体育,足球,穆里尼奥,瓜迪奥拉,巴萨,皇马,C罗,梅西",1027,1620991813,1653630519,16:56,False,"['title', 'tag']",,0,0,,[],100034792,21985,https://i1.hdslb.com/bfs/face/0b0d475481058fee4b4a588230a3f290107b6ba0.jpg,,,,,,6543,,0,0,0,,,,0,0
video,1400558947,凯露露露L,289571860,22,鬼畜调教,http://www.bilibili.com/video/av1400558947,1400558947,BV1A6421g7wZ,"来自不同国家的<em class=""keyword"">梅西</em>",-,0,//i1.hdslb.com/bfs/archive/998084dcdd7f5d614f3cba3c304d3a907f7fa838.jpg,40429,201,555,"鬼畜,梅西,科比,鬼畜调教,原神,鬼畜星探企划,牢大,迈阿密香港行",114,1707721632,1708622962,2:32,False,"['title', 'tag']",,0,0,,[],100034305,1542,https://i1.hdslb.com/bfs/face/880ed0340a7a2b2050a04530fb9c5ce8e934626f.jpg,,,,,,201,,0,0,0,,,,0,0
video,1151150543,第一次与你交谈,472693771,126,人力VOCALOID,http://www.bilibili.com/video/av1151150543,1151150543,BV1WZ421y7iE,"<em class=""keyword"">梅西</em>深情献唱《外婆的澎湖湾》，想你了外婆！","爱你审核哥，不要卡我
这次做一个新的类型视频哈，不知道大伙喜不喜欢这样的视频，下一个视频暂时还没想好做什么，大家有想法可以直接私信我，我还差两天才能说话，感谢大家的支持",0,//i0.hdslb.com/bfs/archive/720279a8cc370b0eff24c5b8ec2c7778b598eae9.jpg,39034,93,980,"足球,梅西,世界杯,阿根廷,欧冠,巴萨,金球奖",364,1708786709,1708848814,1:12,False,"['title', 'tag']",,0,0,,[],100033531,4405,https://i1.hdslb.com/bfs/face/2848b1949a48fad88152501572d07df9bd92e04c.jpg,,,,,,93,,0,0,0,,,,0,0
video,525549424,7号足球哈,501297142,249,足球,http://www.bilibili.com/video/av525549424,525549424,BV18M41147f8,"一起看看<em class=""keyword"">梅西</em>封神血泪史",一起看看梅西封神血泪史,0,//i1.hdslb.com/bfs/archive/eb198b05e18ddb2d5c1c4126481a5c5f56a79611.jpg,1046,23,18,"足球绿洲计划,梅西当选FIFA年度最佳球员,必剪创作,足球,梅西,巴萨,阿根廷,球王,世界杯,为中国女足加油,魅力足球",11,1678011215,1678011216,6:57,False,[],,0,0,,[],100033525,82,https://i1.hdslb.com/bfs/face/57483cf7468244e14c418068eba47393533af942.jpg,,,,,,23,,0,0,0,,,,0,0
video,706170695,地上足球888,550674844,249,足球,http://www.bilibili.com/video/av706170695,706170695,BV1zQ4y1b75Z,"地上足球：<em class=""keyword"">梅西</em>愤怒了！球王终破茧成蝶？",地上足球：梅西愤怒了！球王终破茧成蝶？,0,//i0.hdslb.com/bfs/archive/4c5a13795b6c84063012346cb55753d65c2686f2.jpg,467118,4131,957,"足球,国足,梅西,巴西,阿根廷,C罗,体育,巴萨,李老八,地上足球",2044,1700640864,1701326519,7:30,False,"['title', 'description', 'tag']",,0,0,,[],100032915,14755,https://i1.hdslb.com/bfs/face/73d51e737187dfc0c2581f4fe1948f70ee076fd0.jpg,,,,,,4131,,0,0,0,,,,0,0
video,650559633,那就请你把嘴巴闭到,13004574,137,明星综合,http://www.bilibili.com/video/av650559633,650559633,BV11Y4y1Z79Q,"自从<em class=""keyword"">梅西</em>没了素质",视频纯搞笑剪辑，与梅西本人无关,0,//i0.hdslb.com/bfs/archive/663ea2336905f03bf666524fe5df9026d523c583.jpg,735478,57,3680,"阿根廷是冠军！,梅西,体育,剪辑,运动,搞笑",0,1674129135,1674537658,0:13,False,"['title', 'description', 'tag']",,0,0,,[],100032660,18522,https://i0.hdslb.com/bfs/face/a5709a9d1f37c9f8bdf61e69942b832e4abccc26.jpg,,,,,,57,,0,0,0,,,,0,0
video,491265886,地上足球888,550674844,249,足球,http://www.bilibili.com/video/av491265886,491265886,BV1sN411J7Z2,"地上足球：<em class=""keyword"">梅西</em>炮轰巴黎？这远比C罗恶劣的多！",地上足球：梅西炮轰巴黎？这远比C罗恶劣的多！,0,//i2.hdslb.com/bfs/archive/67f3451044f904aa803270d4af8aba836015295e.jpg,517078,8175,3300,"足球,梅西,C罗,曼联,欧冠,英超,拜仁,李老八,地上足球",6434,1695376780,1695378879,11:9,False,"['title', 'description', 'tag']",,0,0,,[],100032340,19669,https://i1.hdslb.com/bfs/face/73d51e737187dfc0c2581f4fe1948f70ee076fd0.jpg,,,,,,8175,,0,0,0,,,,0,0
video,1100985956,斯蒂芬幼鲸,258346388,249,足球,http://www.bilibili.com/video/av1100985956,1100985956,BV1VA4m1G7mU,"杨毅：给大家完整分析一下<em class=""keyword"">梅西</em>事件",-,0,//i2.hdslb.com/bfs/archive/9daec945dc9b7ff3374b69bc6071a214349969cb.jpg,24748,15,188,"足球,梅西,杨毅,必剪创作",300,1708341269,1708341269,36:9,False,"['title', 'tag']",,0,0,,[],100032234,212,https://i2.hdslb.com/bfs/face/ff25c1b588d2e95c3c8244ca00ca94f39fe255d7.jpg,,,,,,15,,0,0,0,,,,0,0
video,1500400258,地上足球888,550674844,249,足球,http://www.bilibili.com/video/av1500400258,1500400258,BV1AU421o7Xo,"地上足球：不尊重中国球迷绝非偶然！<em class=""keyword"">梅西</em>欠球迷一个道歉",地上足球：不尊重中国球迷绝非偶然！梅西欠球迷一个道歉,0,//i1.hdslb.com/bfs/archive/d7a6637529b37d115b09bddf32433ed4115de50a.jpg,2557661,20972,24832,"足球,国足,梅西,阿根廷,C罗,英超,巴萨,中国球迷,李老八,地上足球",22966,1707109340,1707109340,8:28,False,"['title', 'description', 'tag']",,0,0,,[],100032085,152128,https://i1.hdslb.com/bfs/face/73d51e737187dfc0c2581f4fe1948f70ee076fd0.jpg,,,,,,20972,,0,0,0,,,,0,0
video,277857119,足坛梅友记,270753274,249,足球,http://www.bilibili.com/video/av277857119,277857119,BV1rc411f76p,"七星非归宿，梅开又一度！《梅花香》倾力制作，献给梅老八   #<em class=""keyword"">梅西</em>第八次获金球奖","原曲：霜雪千年（BV1es41127Fd）
填词：o0熹微0o，足坛梅友记
视频：o0熹微0o
音频：足坛梅友记，罗马王二世（混音）
特别感谢@墨冉MORAN  分享的midi
软件：acestudio",0,//i2.hdslb.com/bfs/archive/b24a01512b2c4de3b4fd61829b6f9b879e61fef5.jpg,111695,253,3838,"足球,梅西,世界杯,阿根廷,体育,巴萨,金球奖,messi",276,1698667200,1698717582,7:18,False,"['title', 'tag']",,0,1,,[],100031754,7065,https://i1.hdslb.com/bfs/face/ee6c7f59e7b3ffbd42d599dc09f2409e0286cd85.jpg,,,,,,253,,0,0,0,,,,0,0
video,1550536632,地上剪辑,238775295,249,足球,http://www.bilibili.com/video/av1550536632,1550536632,BV12y421h7V8,"地上足球拷打<em class=""keyword"">梅西</em>合集（第三季）最新  睡觉听",,0,//i2.hdslb.com/bfs/archive/ca8e6205660e53fe962a00dc48de539928ba2a60.jpg,57816,68,737,"梅西,呦西,拷打,地上足球",96,1708175919,1708175919,55:31,False,"['title', 'tag']",,0,0,,[],100030516,1068,https://i0.hdslb.com/bfs/face/3ba5d0492c107814fde660591fd0694f3ee3a089.jpg,,,,,,68,,0,0,0,,,,0,0
video,1450261038,黄智贤工作室,441367531,203,热点,http://www.bilibili.com/video/av1450261038,1450261038,BV1pv42117dc,"<em class=""keyword"">梅西</em>的两副嘴脸，人类医学史的“奇迹”",,0,//i1.hdslb.com/bfs/archive/db43a8285e2ffa6cc20225bf13ed25981fd11f9a.jpg,94992,517,974,"梅西,资讯,黄智贤夜问,星海计划,热点观察局,梅西香港,梅西日本,梅西区别对待",862,1707392938,1707422419,3:0,False,"['title', 'tag']",,0,0,,[],100029791,12897,http://i1.hdslb.com/bfs/face/6a183573ed7772b81a04f43a12eb55866e284c80.jpg,,,,,,517,,0,0,0,,,,0,0
video,1000382625,巴黎姆学研究院,601444918,249,足球,http://www.bilibili.com/video/av1000382625,1000382625,BV1px4y1173n,"阿扎尔劲爆专访：<em class=""keyword"">梅西</em>球技比我强，但C罗未必；我不适合皇马；人人都要及时行乐",2月3日，《法国足球》和《队报》联合发布了比利时球星阿扎尔的超长专访。我总结了阿扎尔这次劲爆专访的5大关键词，打算顺着法国记者西蒙的逻辑，和大家分享一下，阿扎尔曾经是谁，以及他从未想过做谁这两个问题。,0,//i0.hdslb.com/bfs/archive/0538865d48545791ea88cd986cd74d048222ec3e.jpg,88669,355,561,"足球,梅西,皇马,皇家马德里,劲爆,C罗,专访,西甲,阿扎尔,足球高光时刻",713,1707127271,1707127775,12:31,False,"['title', 'tag']",,0,0,,[],100022343,2409,https://i1.hdslb.com/bfs/face/c5d7b19cf26758ec0387e57d74055c82a3aee44a.jpg,,,,,,355,,0,0,0,,,,0,0
video,264720279,地上足球888,550674844,249,足球,http://www.bilibili.com/video/av264720279,264720279,BV1xY411m7ov,"地上足球特别篇：老八2022世界杯记忆——<em class=""keyword"">梅西</em>篇",地上足球特别篇：老八2022世界杯记忆——梅西篇,0,//i2.hdslb.com/bfs/archive/abcbc9310a346afa7371e82111de2d40a48d51ae.jpg,506421,4803,764,"梅西,足球,世界杯,体育,地上足球,阿根廷,李老八,五大联赛",1308,1672747484,1706720550,13:45,False,"['title', 'description', 'tag']",,0,0,,[],100021976,6345,https://i1.hdslb.com/bfs/face/73d51e737187dfc0c2581f4fe1948f70ee076fd0.jpg,,,,,,4803,,0,0,0,,,,0,0
video,389985541,我们都爱足球,1724980730,249,足球,http://www.bilibili.com/video/av389985541,389985541,BV1gd4y1k7N1,"一代人的青春  <em class=""keyword"">梅西</em>和C罗两位世界球王",-,0,//i0.hdslb.com/bfs/archive/fc72d0afb127b2ce97c2cd589bdf715c1f988f4d.jpg,7618,45,88,"其实我也是球迷,这就是足球,梅西,足球,体育,巴萨,罗纳尔多,足坛,曼联,C罗,万圣节惊奇派对",6,1667955124,1668778611,2:9,False,[],,0,0,,[],100021620,29,https://i2.hdslb.com/bfs/face/d25ea993a5f3083be314f77e57bef5fffec98ee8.jpg,,,,,,45,,0,0,0,,,,0,0
video,552951822,足球探索者,1798786904,249,足球,http://www.bilibili.com/video/av552951822,552951822,BV1Ri4y1S7cW,"<em class=""keyword"">梅西</em> 年仅19岁的<em class=""keyword"">梅西</em>打进连过5人的惊世进球，面对这样的进球任何语言都是苍白的！",-,0,//i0.hdslb.com/bfs/archive/4670c7e1c632c5e974dfb6da303ff659d6b088cb.png,1158,1,6,"任嘉伦411生日祝福大赏,必剪创作,梅西,球王,阿根廷,进球,打卡挑战",4,1649174400,1679587028,0:54,False,[],,0,0,,[],100020806,96,https://i2.hdslb.com/bfs/face/b78aa8f3e09cf47e04ed1aa13229dcae14623809.jpg,,,,,,1,,0,0,0,,,,0,0
video,488895990,梅西的猫-,3493138572249702,249,足球,http://www.bilibili.com/video/av488895990,488895990,BV1FN411v7s8,"有多少人想遇<em class=""keyword"">梅西</em>的，评论区告诉我",-,0,//i1.hdslb.com/bfs/archive/2a0f883dc269e86e5eec85587639300c99df220a.jpg,23160,2,210,"足球,梅西,评论,体育,球王,魅力,巴萨,巴塞罗那,无处,有亿点功夫,有亿点功夫第2期",22,1690374885,1690374885,0:32,False,[],,0,0,,[],100020800,1690,https://i0.hdslb.com/bfs/face/04c7bca343f1805f2b27cdda5f384b443863681c.jpg,,,,,,2,,0,0,0,,,,0,0
video,1750523137,請假,174383177,249,足球,http://www.bilibili.com/video/av1750523137,1750523137,BV154421w75z,"<em class=""keyword"">梅西</em>为什么“特意绕开特首”：你想被抽肿脸，那就满足你！|<em class=""keyword"">梅西</em>香港行事件第二集",,0,//i2.hdslb.com/bfs/archive/deb1bef6a9e671aa7d7c1dccb68d37f89a577429.jpg,61223,1384,877,"足球,梅西,C罗,体育,爱国,拜仁慕尼黑,辟谣,尊重,中国香港,迈阿密国际",2473,1707980530,1708002093,10:47,False,"['title', 'tag']",,0,0,,[],100020524,3571,https://i2.hdslb.com/bfs/face/1f0a8ce33fc10459a617bc3ffb208eee7fbcd705.jpg,,,,,,1384,,0,0,0,,,,0,0
video,1351470958,红旗公议,145023625,207,财经商业,http://www.bilibili.com/video/av1351470958,1351470958,BV1Gz421Q7Dt,"3月3日，美国迈阿密国际队的阿根廷前锋<em class=""keyword"">梅西</em>踢任意球时险些砸伤一名坐在看台上的小球迷。",3月3日，美国迈阿密国际队的阿根廷前锋梅西踢任意球时险些砸伤一名坐在看台上的小球迷。,0,//i2.hdslb.com/bfs/archive/09ad14968666c312be3493a71367f6cb6db9f8bf.jpg,383289,57,450,"梅西,阿根廷,看台",805,1709552946,1709604776,0:12,False,"['title', 'description', 'tag']",,0,0,,[],100020314,12303,https://i1.hdslb.com/bfs/face/bc028f01c303efd5a98833f70112ce1788a732bf.jpg,,,,,,57,,0,0,0,,,,0,0
video,1200257817,GabbyThomas,389145692,249,足球,http://www.bilibili.com/video/av1200257817,1200257817,BV1BF4m1u7Mp,"两位“客观”足球博主，对于C罗中国行的评价！！！不知道对这次<em class=""keyword"">梅西</em>会是什么评价？",-,0,//i2.hdslb.com/bfs/archive/64bb0915b1a901723d91a32bdb315fb11d05c062.jpg,65173,33,81,"日本,梅西,世界杯,C罗,球迷,哟西,葡萄牙,中国行,足球博主,真实球迷汇",213,1707174660,1707808321,2:6,False,"['title', 'tag']",,0,0,,[],100020115,985,https://i2.hdslb.com/bfs/face/e28926e79c39210a92d9b0c989103ae310d0e78a.jpg,,,,,,33,,0,0,0,,,,0,0
video,1500380797,star丿丶浮华之梦,696624924,249,足球,http://www.bilibili.com/video/av1500380797,1500380797,BV1oU421d7hh,"你们这群结晶竟然敢这么黑<em class=""keyword"">梅西</em>，快进来看看C罗的下饭时刻吧",-,0,//i1.hdslb.com/bfs/archive/5948770a91021aca6c3c7d9ddd14fd3fa6c71e28.jpg,93118,146,400,"足球,梅西,C罗,结晶,梅西日本第二故乡",137,1707275369,1707275369,1:28,False,"['title', 'tag']",,0,0,,[],100020093,22079,https://i0.hdslb.com/bfs/face/dca4caffe4973a8c48bac7e4bc4b06e607282ffe.jpg,,,,,,146,,0,0,0,,,,0,0
